분양가격(㎡),지역명,규모구분,date,신규취급액기준 COFIX,CPI총지수,전산업생산지수(원지수),google
3887.0,인천,전체,201906,1.78,105.17,109.0,32.0
3822.0,인천,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
3919.0,인천,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
3773.0,인천,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
4808.0,인천,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
4531.0,경기,전체,201906,1.78,105.17,109.0,32.0
4611.0,경기,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
4551.0,경기,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
5264.0,경기,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
5669.0,경기,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
3906.0,부산,전체,201906,1.78,105.17,109.0,32.0
3826.0,부산,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
3909.0,부산,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
4323.0,부산,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
4571.0,부산,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
4166.0,대구,전체,201906,1.78,105.17,109.0,32.0
4080.0,대구,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
4144.0,대구,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
4127.0,대구,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
4458.0,대구,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
3595.0,광주,전체,201906,1.78,105.17,109.0,32.0
3226.0,광주,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
3589.0,광주,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
4374.0,광주,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
3476.0,대전,전체,201906,1.78,105.17,109.0,32.0
3334.0,대전,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
3470.0,대전,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
4505.0,대전,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
3458.0,세종,전체,201906,1.78,105.17,109.0,32.0
3395.0,세종,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
3510.0,세종,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
3931.0,세종,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2508.0,강원,전체,201906,1.78,105.17,109.0,32.0
2540.0,강원,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2500.0,강원,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
3329.0,강원,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
2574.0,강원,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2327.0,충북,전체,201906,1.78,105.17,109.0,32.0
2149.0,충북,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2359.0,충북,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
2576.0,충북,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
2673.0,충북,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2618.0,충남,전체,201906,1.78,105.17,109.0,32.0
2507.0,충남,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2600.0,충남,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
2469.0,전북,전체,201906,1.78,105.17,109.0,32.0
2397.0,전북,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2465.0,전북,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
2724.0,전북,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
2634.0,전북,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2320.0,전남,전체,201906,1.78,105.17,109.0,32.0
2241.0,전남,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2316.0,전남,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
2337.0,전남,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
2881.0,전남,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2539.0,경북,전체,201906,1.78,105.17,109.0,32.0
2472.0,경북,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2522.0,경북,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
2667.0,경북,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
3076.0,경북,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
2967.0,경남,전체,201906,1.78,105.17,109.0,32.0
2937.0,경남,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
2954.0,경남,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
3211.0,경남,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
4303.0,경남,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
3744.0,제주,전체,201906,1.78,105.17,109.0,32.0
3804.0,제주,전용면적 60㎡이하,201906,1.78,105.17,109.0,32.0
3791.0,제주,전용면적 60㎡초과 85㎡이하,201906,1.78,105.17,109.0,32.0
3226.0,제주,전용면적 85㎡초과 102㎡이하,201906,1.78,105.17,109.0,32.0
3269.0,제주,전용면적 102㎡초과,201906,1.78,105.17,109.0,32.0
8067.0,서울,전체,201907,1.68,104.91,107.8,37.0
8231.0,서울,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
8506.0,서울,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
12728.0,서울,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
8430.0,서울,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3887.0,인천,전체,201907,1.68,104.91,107.8,37.0
3822.0,인천,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
3919.0,인천,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
3773.0,인천,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
4808.0,인천,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
4287.0,경기,전체,201907,1.68,104.91,107.8,37.0
4422.0,경기,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
4281.0,경기,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
5264.0,경기,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
5529.0,경기,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3872.0,부산,전체,201907,1.68,104.91,107.8,37.0
3788.0,부산,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
3872.0,부산,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
4323.0,부산,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
4558.0,부산,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
4297.0,대구,전체,201907,1.68,104.91,107.8,37.0
4191.0,대구,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
4269.0,대구,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
4120.0,대구,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
4824.0,대구,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3752.0,광주,전체,201907,1.68,104.91,107.8,37.0
3292.0,광주,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
3750.0,광주,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
4159.0,광주,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3477.0,대전,전체,201907,1.68,104.91,107.8,37.0
3416.0,대전,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
3467.0,대전,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
4505.0,대전,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3458.0,세종,전체,201907,1.68,104.91,107.8,37.0
3395.0,세종,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
3510.0,세종,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
3931.0,세종,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2491.0,강원,전체,201907,1.68,104.91,107.8,37.0
2550.0,강원,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2475.0,강원,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
3329.0,강원,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
2823.0,강원,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2290.0,충북,전체,201907,1.68,104.91,107.8,37.0
2149.0,충북,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2316.0,충북,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
2576.0,충북,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
2532.0,충북,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2670.0,충남,전체,201907,1.68,104.91,107.8,37.0
2545.0,충남,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2683.0,충남,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
2839.0,충남,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2488.0,전북,전체,201907,1.68,104.91,107.8,37.0
2348.0,전북,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2487.0,전북,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
2724.0,전북,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
2698.0,전북,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2340.0,전남,전체,201907,1.68,104.91,107.8,37.0
2365.0,전남,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2339.0,전남,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
2337.0,전남,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
3003.0,전남,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2539.0,경북,전체,201907,1.68,104.91,107.8,37.0
2472.0,경북,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2522.0,경북,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
2667.0,경북,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
3076.0,경북,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
2967.0,경남,전체,201907,1.68,104.91,107.8,37.0
2937.0,경남,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
2954.0,경남,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
3211.0,경남,전용면적 85㎡초과 102㎡이하,201907,1.68,104.91,107.8,37.0
4303.0,경남,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
3869.0,제주,전체,201907,1.68,104.91,107.8,37.0
3804.0,제주,전용면적 60㎡이하,201907,1.68,104.91,107.8,37.0
3884.0,제주,전용면적 60㎡초과 85㎡이하,201907,1.68,104.91,107.8,37.0
3601.0,제주,전용면적 102㎡초과,201907,1.68,104.91,107.8,37.0
8093.0,서울,전체,201908,1.52,105.21,105.4,15.5
8223.0,서울,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
8562.0,서울,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
12728.0,서울,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
8866.0,서울,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
3941.0,인천,전체,201908,1.52,105.21,105.4,15.5
3782.0,인천,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
3966.0,인천,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
3773.0,인천,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
5188.0,인천,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
4343.0,경기,전체,201908,1.52,105.21,105.4,15.5
4682.0,경기,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
4314.0,경기,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
5284.0,경기,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
5371.0,경기,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
3931.0,부산,전체,201908,1.52,105.21,105.4,15.5
3971.0,부산,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
3924.0,부산,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
4474.0,부산,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
4596.0,부산,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
4315.0,대구,전체,201908,1.52,105.21,105.4,15.5
4283.0,대구,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
4291.0,대구,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
4120.0,대구,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
4840.0,대구,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
3721.0,광주,전체,201908,1.52,105.21,105.4,15.5
3580.0,광주,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
3720.0,광주,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
4159.0,광주,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
3385.0,대전,전체,201908,1.52,105.21,105.4,15.5
3416.0,대전,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
3327.0,대전,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
4505.0,대전,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
3458.0,세종,전체,201908,1.52,105.21,105.4,15.5
3395.0,세종,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
3510.0,세종,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
3931.0,세종,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
2492.0,강원,전체,201908,1.52,105.21,105.4,15.5
2574.0,강원,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
2476.0,강원,전용면적 60㎡초과 85㎡이하,201908,1.52,105.21,105.4,15.5
3329.0,강원,전용면적 85㎡초과 102㎡이하,201908,1.52,105.21,105.4,15.5
2823.0,강원,전용면적 102㎡초과,201908,1.52,105.21,105.4,15.5
2239.0,충북,전체,201908,1.52,105.21,105.4,15.5
2124.0,충북,전용면적 60㎡이하,201908,1.52,105.21,105.4,15.5
